user_id,amount,balance,timestamp,txn_type,merchant,location,channel,device_id,txn_status
user_101,1607.6,138574.36,2025-06-10 12:54:39,debit,Figueroa Group,New Williamberg,ATM,device_827,success
user_101,8515.93,137326.21000000005,2025-06-10 15:54:05,credit,Rivera PLC,Port Jasonport,online,device_414,fail
user_101,3490.39,147431.14000000004,2025-06-11 09:05:28,credit,Leon Ltd,Alanburgh,POS,device_428,success
user_101,4040.7,88211.38,2025-06-11 09:32:47,credit,Hernandez-Li,Nicoleberg,online,device_962,success
user_101,8498.87,158428.01000000007,2025-06-11 15:46:23,debit,"Weaver, Dunn and Garcia",New John,POS,device_650,success
user_101,5086.77,102044.47000000003,2025-06-11 20:00:52,credit,"Clark, Davis and Williams",Noblefort,ATM,device_893,success
user_101,6381.34,125548.31000000008,2025-06-11 21:38:03,credit,Baldwin-Williams,Lake Dawnborough,online,device_685,success
user_101,3803.03,140181.96,2025-06-12 00:35:33,credit,"Brooks, Haynes and Oneill",Boydfurt,online,device_918,success
user_101,5847.08,87876.28000000001,2025-06-12 04:31:37,debit,"Castro, Olson and Reeves",West Ernesttown,online,device_31,fail
user_101,8897.24,67336.5,2025-06-12 07:33:45,credit,"Chavez, Keller and Knight",East Joan,POS,device_216,success
user_101,245.53,84766.29999999999,2025-06-12 11:57:08,credit,Thompson Inc,Lake Amy,online,device_961,success
user_101,885.54,112703.6500000001,2025-06-12 14:37:23,debit,"Espinoza, Ramirez and Nelson",Lake Jenniferborough,ATM,device_862,fail
user_101,8054.84,70267.44,2025-06-12 20:22:37,debit,Gray Inc,Amberland,POS,device_299,success
user_101,9924.47,124470.34000000005,2025-06-13 01:55:17,credit,"Jordan, Roberts and Smith",North Nathanview,ATM,device_830,success
user_101,8145.55,152010.21000000002,2025-06-13 12:48:43,credit,Hunt Group,Stephanietown,POS,device_775,success
user_101,7650.03,174036.42000000004,2025-06-13 14:44:03,credit,"Carrillo, Burns and Brown",Port Denise,POS,device_914,fail
user_101,2947.64,80672.72,2025-06-13 20:03:51,debit,Spears-Rodriguez,Lake Williammouth,online,device_703,success
user_101,8709.25,87809.29000000001,2025-06-14 04:05:49,credit,Hunter-Ward,Kylechester,POS,device_224,success
user_101,700.02,119166.97000000009,2025-06-14 06:01:52,debit,"Cabrera, Allen and Stewart",South Dakota,online,device_548,success
user_101,6291.97,152896.22000000003,2025-06-14 06:16:36,credit,Santos Inc,Martinezshire,online,device_99,success
user_101,9639.64,138943.58000000007,2025-06-14 07:40:09,debit,Webster Group,Kristiberg,POS,device_989,success
user_101,7921.25,88593.97,2025-06-14 10:05:41,credit,"Black, Flynn and Harris",Tinastad,ATM,device_332,success
user_101,3883.95,116526.01000000008,2025-06-14 15:14:07,debit,Jenkins-Davis,East Scottmouth,POS,device_649,success
user_101,9215.25,148884.08000000005,2025-06-14 15:57:03,debit,Jensen Inc,Michaelstad,ATM,device_867,success
user_101,7965.53,145291.74000000005,2025-06-14 20:28:48,credit,Harper-King,Cherylborough,online,device_811,success
user_101,200.17,166926.88000000006,2025-06-15 01:21:16,credit,"Page, Weeks and Turner",New Douglasfurt,ATM,device_194,success
user_101,891.99,73172.66,2025-06-15 03:31:28,debit,King-Allen,Toddtown,online,device_778,success
user_101,9066.01,111887.80000000009,2025-06-15 09:18:07,debit,Walker and Sons,Amyberg,POS,device_15,fail
user_101,8289.08,81783.86,2025-06-15 09:19:19,credit,Martin Group,Port Robertmouth,ATM,device_883,success
user_101,6907.91,117379.52000000006,2025-06-15 13:40:04,debit,Valdez-Duncan,Michaelview,ATM,device_668,success
user_101,7104.52,155275.39000000004,2025-06-15 19:41:44,credit,Jones-Peterson,Fergusonstad,ATM,device_392,fail
user_101,3398.02,135545.56000000008,2025-06-15 22:56:05,debit,"Gomez, Coleman and Pearson",New Michaelfort,online,device_112,success
user_101,4830.21,122319.34000000005,2025-06-16 01:34:43,credit,Hood-Henderson,Cookland,online,device_63,success
user_101,1320.74,172715.68000000005,2025-06-16 07:45:19,debit,"Hudson, Cole and Gillespie",Williamshire,ATM,device_329,success
user_101,595.39,120351.91000000005,2025-06-16 09:33:20,credit,"Downs, Shea and Williams",Lake Ashley,online,device_894,success
user_101,5292.47,79072.09,2025-06-16 11:34:30,debit,"Ford, Potter and Thompson",Lake Patricia,POS,device_715,success
user_101,217.81,172497.87000000005,2025-06-16 11:53:33,debit,Baker-Underwood,Lindatown,ATM,device_773,success
user_101,4829.73,107554.25000000009,2025-06-16 12:00:26,debit,Ryan and Sons,Hannahstad,online,device_232,success
user_101,6342.88,152085.13000000006,2025-06-16 16:41:59,debit,Bautista-Reynolds,West Gloriatown,ATM,device_638,success
user_101,6203.46,149320.72000000003,2025-06-16 23:27:34,credit,Rose-Rios,Lake Jeanette,online,device_384,success
user_101,9842.85,162296.01000000004,2025-06-17 03:31:18,debit,"Kennedy, Daniel and Alexander",Port Sarah,ATM,device_249,success
user_101,4500.16,143074.52,2025-06-17 06:56:30,credit,Griffin LLC,Smithbury,POS,device_55,success
user_101,7740.16,154555.85000000003,2025-06-17 23:00:43,debit,"Fernandez, Cooper and Wilkinson",Carlosmouth,online,device_31,success
user_101,3933.9,85309.28,2025-06-18 03:10:03,debit,Lewis-Romero,Lake Kevinfort,POS,device_628,success
user_101,2322.46,124287.43000000007,2025-06-18 05:26:58,credit,Hill-Moore,Blairfurt,ATM,device_973,success
user_101,8928.8,102959.00000000009,2025-06-18 08:09:24,debit,"Howell, Rogers and Shields",Jonathanfurt,POS,device_653,success
user_101,5544.06,137530.46,2025-06-18 11:07:02,debit,Sullivan-Lucas,New Paul,ATM,device_136,success
user_101,3461.37,130872.85000000008,2025-06-19 00:21:14,credit,Atkinson Ltd,Rickyfort,online,device_850,reversed
user_101,5488.18,92396.43,2025-06-19 02:59:56,credit,Austin-Reid,Johnsonshire,ATM,device_722,success
user_101,115.96,73494.78,2025-06-19 05:49:57,debit,"Stephenson, Romero and Mack",West Christineland,ATM,device_442,fail
user_101,5404.03,96372.41000000002,2025-06-19 06:43:29,credit,Thompson-Carter,Port Dawn,POS,device_209,success
user_101,3875.83,82699.94,2025-06-19 07:27:59,debit,Martinez PLC,Emilyhaven,POS,device_794,reversed
user_101,7976.75,172138.86000000004,2025-06-19 16:29:39,credit,Lawrence-Bell,West Beckyland,ATM,device_709,success
user_101,7494.74,58439.26,2025-06-20 00:58:53,debit,Wright LLC,Deborahfurt,POS,device_404,success
user_101,8794.31,81966.97,2025-06-20 02:56:17,credit,Herrera-Ward,Collierside,ATM,device_999,success
user_101,4208.31,86908.25,2025-06-20 08:58:35,credit,Weiss Ltd,Hayesfort,online,device_242,fail
user_101,5164.59,108123.59000000008,2025-06-20 20:59:46,credit,"White, Wallace and Taylor",Michaelton,ATM,device_821,success
user_101,1232.39,166386.39000000004,2025-06-21 06:43:33,credit,Day-Cruz,East Larry,POS,device_317,success
user_101,4891.78,81157.22,2025-06-21 08:22:43,credit,Johnson Ltd,New Natalie,ATM,device_673,success
user_101,3092.1,90968.38000000002,2025-06-21 22:50:28,credit,"Irwin, Jackson and Wilson",Cindyfurt,ATM,device_25,fail
user_101,2562.82,119756.52000000005,2025-06-22 03:28:28,debit,Lin LLC,Garnerburgh,ATM,device_487,success
user_101,3543.48,158099.33000000005,2025-06-22 11:47:18,credit,"Pittman, Mcdowell and Flynn",West Jennifer,POS,device_561,success
user_101,7833.47,160729.69000000003,2025-06-22 15:06:55,credit,"Harvey, Carey and Figueroa",Lake Jonathanside,ATM,device_466,success
user_101,8697.61,136378.93,2025-06-22 17:10:03,debit,King LLC,Jamesfurt,ATM,device_328,success
user_101,3914.26,148170.87000000005,2025-06-22 19:46:48,debit,Jenkins Group,West Danville,POS,device_698,success
user_101,3446.94,134083.52,2025-06-22 21:58:04,debit,"Davis, Mathews and Bradley",Craigton,online,device_259,success
user_101,6950.96,130621.99000000006,2025-06-22 23:16:23,debit,Wade-Harper,Laurastad,online,device_801,reversed
user_101,1688.92,83620.36,2025-06-23 00:07:51,debit,"Weber, Bishop and Rodriguez",New Nataliestad,online,device_616,success
user_101,4608.8,86575.77,2025-06-23 19:32:27,credit,Scott Ltd,Garrettburgh,POS,device_403,success
user_101,4826.1,130219.81999999999,2025-06-23 21:19:42,credit,Brown-Stokes,Basston,online,device_629,success
user_101,2583.89,128319.03000000007,2025-06-23 21:43:46,debit,Armstrong LLC,Moorebury,ATM,device_10,fail
user_101,2640.08,124630.14000000009,2025-06-23 21:58:57,debit,Lee LLC,Sharonmouth,online,device_894,success
user_101,6274.24,73610.74,2025-06-24 13:17:22,credit,Bowen-Washington,Jeffreyhaven,online,device_53,success
user_101,1318.37,124429.78000000009,2025-06-24 15:42:13,debit,"Mahoney, Rose and House",Delgadoburgh,online,device_780,success
user_101,3320.82,110875.0700000001,2025-06-24 19:58:20,credit,Watkins LLC,North Jeremy,online,device_21,success
user_101,3846.82,84364.56,2025-06-24 22:49:33,debit,"Wright, Preston and Bailey",Mcleanchester,POS,device_357,success
user_101,7402.77,143117.26000000004,2025-06-25 08:59:58,credit,Wheeler-Roberts,Aaronside,online,device_475,success
user_101,8947.45,125136.06999999999,2025-06-25 14:53:21,debit,Crawford Inc,Pamelahaven,POS,device_295,success
user_101,4423.29,84170.68000000001,2025-06-25 16:44:12,debit,"Sanders, Edwards and Huffman",Port Christophermouth,online,device_487,success
user_101,351.64,148583.22000000006,2025-06-25 17:00:13,credit,Harrison and Sons,South Steven,online,device_404,success
user_101,4308.86,125748.15000000008,2025-06-25 21:11:16,credit,Davis-Jones,Chadberg,POS,device_440,success
user_101,1853.9,128810.28000000004,2025-06-26 13:03:41,credit,"Flynn, Wilcox and Lewis",Lake David,ATM,device_451,success
user_101,4515.9,121964.97000000006,2025-06-26 18:59:09,debit,Graham-Mitchell,North Leechester,ATM,device_964,fail
user_101,7909.07,120409.96000000008,2025-06-27 01:44:08,debit,Young-Thomas,North Mark,online,device_364,success
user_101,5092.5,135714.49000000005,2025-06-27 02:32:29,credit,"Mason, Hernandez and Ramirez",Debraburgh,POS,device_868,success
user_101,1189.51,117589.78000000009,2025-06-27 06:17:12,credit,Evans-Sanchez,Port Victoria,ATM,device_216,fail
user_101,7671.8,109716.27000000003,2025-06-27 06:57:18,credit,Holland-Gibson,South Janet,online,device_579,fail
user_101,5771.16,166726.71000000005,2025-06-27 13:57:34,debit,Warren LLC,North Cesar,POS,device_574,success
user_101,6700.1,137572.95000000007,2025-06-27 17:49:09,credit,"Baird, Taylor and Keller",Port Wayne,ATM,device_663,success
user_101,3797.21,74064.65000000001,2025-06-28 21:16:44,credit,"Mercado, Huynh and Anderson",Paulfurt,ATM,device_605,success
user_101,2641.1,116068.94000000005,2025-06-29 01:50:59,credit,Ellis Group,Ronaldland,online,device_470,success
user_101,4053.88,148231.58000000005,2025-06-29 10:04:19,credit,Pratt Ltd,Julianborough,POS,device_581,success
user_101,4380.58,96777.01,2025-06-29 15:14:18,credit,Oneal and Sons,Nguyenburgh,POS,device_744,success
user_101,5379.97,143940.75000000003,2025-06-30 05:52:27,debit,Carr LLC,Port John,ATM,device_267,success
user_101,7163.34,119866.99000000009,2025-06-30 12:13:41,credit,Powell LLC,Dustinberg,online,device_749,success
user_101,3833.89,131711.67000000007,2025-06-30 14:43:20,debit,Blake-Watson,South Michael,ATM,device_668,success
user_101,826.89,146604.25000000003,2025-06-30 20:53:00,debit,Smith Inc,Port Jennyton,POS,device_632,success
user_101,842.33,120953.81000000008,2025-07-02 07:44:25,debit,George and Sons,North Mauricechester,online,device_193,success
user_101,4723.43,118028.75000000006,2025-07-02 08:36:26,debit,Glass-Lopez,Gonzalezshire,online,device_196,success
user_101,2486.04,126956.38000000005,2025-07-02 09:06:45,credit,Orozco-Boyd,Rothchester,POS,device_69,success
user_101,257.65,125393.71999999999,2025-07-03 01:54:38,credit,"Brooks, Crawford and Hamilton",North David,POS,device_942,success
user_101,4019.41,76265.44,2025-07-03 08:12:01,credit,"Peterson, Thompson and Price",South Chadchester,POS,device_978,success
user_101,4848.85,144035.23000000004,2025-07-03 12:27:23,debit,Kirk and Sons,East Elaineside,ATM,device_457,success
user_101,7380.82,88991.59000000003,2025-07-03 16:36:42,debit,"Porter, Moore and Miller",Joshuaport,POS,device_861,success
user_101,3256.97,114545.87000000005,2025-07-03 18:18:29,credit,Wilson PLC,Lake Sydneyland,ATM,device_953,reversed
user_101,2057.18,79100.04000000001,2025-07-03 23:06:33,debit,Williamson LLC,South Kelsey,ATM,device_976,success
user_101,6933.67,145076.54,2025-07-04 03:08:16,debit,"Martinez, Adams and Reese",Lake Elizabethview,POS,device_772,success
user_101,3899.47,96957.70000000003,2025-07-04 06:13:22,credit,"Mcdonald, Best and Horton",Simpsonton,ATM,device_534,success
user_101,4109.02,121439.29000000008,2025-07-04 07:45:24,debit,"Pitts, Carr and Barrett",North Jasonchester,online,device_262,success
user_101,1341.77,144177.70000000004,2025-07-04 07:56:46,credit,Morris-Herrera,Lake Victoria,POS,device_28,success
user_101,9821.7,127411.48000000008,2025-07-04 10:53:40,credit,Hamilton-Lopez,Johnsonfurt,ATM,device_269,fail
user_101,6128.96,126480.87000000005,2025-07-04 11:44:13,credit,Baker Inc,Joshuachester,POS,device_817,success
user_101,6826.06,72246.03,2025-07-04 13:06:45,debit,"Berg, Martinez and Rodriguez",Myersfort,online,device_292,success
user_101,3269.34,116316.60000000003,2025-07-04 15:18:28,debit,Harris Inc,Tyronebury,ATM,device_743,fail
user_101,5914.07,93723.36000000002,2025-07-04 20:21:42,credit,Espinoza PLC,Randolphberg,POS,device_337,success
user_101,9869.67,119585.94000000003,2025-07-05 07:15:16,credit,"Williams, Palmer and Park",Hoffmanport,online,device_553,success
user_101,7056.83,89720.18,2025-07-05 14:37:36,debit,"Adkins, Douglas and George",New Sarahview,ATM,device_478,success
user_101,5199.41,84520.76999999999,2025-07-05 15:31:12,debit,Moore PLC,Dominiquehaven,POS,device_111,success
user_101,3461.58,78322.28,2025-07-06 04:50:23,debit,Cochran Inc,West John,POS,device_388,success
user_101,4424.31,165154.00000000003,2025-07-06 04:50:34,credit,Ramirez Group,Greenhaven,online,device_810,success
user_101,5372.66,122752.18000000007,2025-07-06 23:38:33,credit,Hart PLC,West Sarah,POS,device_1,fail
user_101,4476.88,89243.18,2025-07-07 02:20:43,credit,Silva-Moore,Lake Ericton,online,device_142,fail
user_101,2888.76,113427.84000000004,2025-07-07 05:25:44,debit,Mendoza-Wilkinson,Bennettmouth,ATM,device_289,success
user_101,6739.85,111288.90000000005,2025-07-07 07:01:06,debit,Bell Inc,West Stephanieburgh,ATM,device_643,success
user_101,2455.81,142835.93000000005,2025-07-07 12:50:50,debit,Smith-Ortega,Mortonbury,online,device_763,success
user_101,2840.44,127270.22000000009,2025-07-07 15:58:01,credit,Williams Group,Lake Katie,POS,device_692,success
user_101,8886.72,164162.11000000004,2025-07-08 01:38:46,credit,Jenkins Inc,Lake Ryanport,ATM,device_510,success
user_101,2714.12,113589.19000000009,2025-07-08 12:50:43,credit,Patterson Inc,New Carol,POS,device_404,reversed
user_101,5270.13,121796.14000000009,2025-07-08 17:35:08,credit,Moore LLC,Shaunmouth,ATM,device_41,success
user_102,5623.5,19947.350000000006,2025-06-09 00:52:26,debit,Harris-Levy,West Alexandra,ATM,device_320,success
user_102,8210.94,3592.970000000003,2025-06-09 08:46:20,debit,"Valdez, Porter and Gill",Rodgerston,online,device_198,fail
user_102,7149.14,0.0,2025-06-09 08:59:30,debit,"Fleming, Mckinney and Russell",Ryanchester,online,device_171,success
user_102,5331.47,0.0,2025-06-09 21:53:28,debit,Santana-Barrett,East Briannamouth,ATM,device_894,success
user_102,4859.99,16368.9,2025-06-10 03:56:32,debit,Campbell Ltd,South Samuel,POS,device_712,success
user_102,6551.86,0.0,2025-06-10 19:37:42,debit,Baldwin and Sons,East Andrewstad,online,device_13,success
user_102,1794.02,1864.8600000000029,2025-06-10 23:30:42,credit,"Landry, Young and Harding",Hernandezstad,online,device_702,success
user_102,5046.07,5046.07,2025-06-10 23:51:22,credit,Lucero Ltd,South Mariemouth,POS,device_719,fail
user_102,2393.49,24451.260000000002,2025-06-11 00:39:33,debit,Gonzalez-Smith,West Rachelfort,ATM,device_496,success
user_102,2088.09,10982.580000000004,2025-06-11 00:54:23,debit,"Mitchell, Ramirez and Hunter",Terrellport,POS,device_446,success
user_102,6862.69,3117.5199999999995,2025-06-11 16:16:31,debit,Thomas LLC,Caldwellland,online,device_668,success
user_102,6827.24,19771.93,2025-06-12 04:08:03,debit,Hunt Inc,Moranview,ATM,device_405,success
user_102,2161.98,12403.82,2025-06-12 15:31:50,credit,"Davis, Johnston and Adkins",East Kenneth,POS,device_857,success
user_102,4214.71,20700.540000000005,2025-06-13 01:28:05,debit,"Jackson, Marsh and Knox",South Nicoleton,POS,device_654,reversed
user_102,9229.79,0.0,2025-06-13 06:11:55,debit,Fritz LLC,Fowlermouth,online,device_103,success
user_102,115.37,115.37,2025-06-13 07:18:22,credit,Farmer-Robinson,South Ryan,ATM,device_421,success
user_102,8705.46,28473.589999999997,2025-06-13 09:40:42,credit,"Hammond, Woodard and Greene",Gordonhaven,ATM,device_339,success
user_102,898.21,3286.6899999999996,2025-06-13 17:36:51,debit,"Hale, Johnston and Hale",Lake Sharonview,POS,device_496,success
user_102,7917.74,14341.730000000001,2025-06-14 00:41:27,debit,Johnson-Barker,West John,POS,device_466,reversed
user_102,6320.47,13451.46,2025-06-14 20:09:50,debit,"Reyes, George and Richardson",Mayerfort,POS,device_85,reversed
user_102,3447.91,11803.910000000003,2025-06-14 23:20:13,debit,Frey-Gonzalez,Lake Kaitlynland,POS,device_875,fail
user_102,7579.79,21564.610000000004,2025-06-15 20:02:17,debit,Reeves-David,Pattersonfurt,POS,device_190,success
user_102,4184.9,4184.9,2025-06-16 03:14:20,credit,Dominguez-Ingram,South Jonathan,online,device_935,success
user_102,2337.88,29144.400000000005,2025-06-16 10:56:47,credit,Montoya LLC,Thomasmouth,online,device_403,success
user_102,9025.98,19363.510000000002,2025-06-16 17:36:11,credit,Phillips PLC,East Troyview,online,device_721,success
user_102,1686.98,18435.84,2025-06-17 01:38:15,credit,Cook-Watkins,East Davidchester,online,device_557,success
user_102,2943.71,1531.4399999999996,2025-06-17 03:42:12,debit,"Watkins, Stevenson and Owen",Gonzalezside,POS,device_896,success
user_102,3522.13,70.84000000000287,2025-06-17 10:24:56,debit,Schmidt Group,Stephaniemouth,online,device_487,fail
user_102,4494.38,23311.010000000002,2025-06-17 11:45:57,debit,Ryan-Kelly,Leebury,ATM,device_795,success
user_102,2687.13,25903.52,2025-06-18 00:37:59,debit,May LLC,Christensenstad,ATM,device_362,success
